timeindex;pv-LU-profile;pv-NL-profile;pv-DK-profile;pv-SE-profile;pv-PL-profile;pv-CZ-profile;pv-AT-profile;pv-NO-profile;pv-BE-profile;pv-FR-profile;pv-CH-profile;pv-DE-profile;wind-LU-profile;wind-NL-profile;wind-DK-profile;wind-SE-profile;wind-PL-profile;wind-CZ-profile;wind-AT-profile;wind-NO-profile;wind-BE-profile;wind-FR-profile;wind-CH-profile;wind-DE-profile
2050-03-05T05:00:00Z;0.0;0.0;0.0;0.0;0.009000000000000001;0.005;0.006999999999999999;0.0;0.0;0.0;0.0;0.0;0.08910499999999999;0.036576;0.636199;0.810971;0.59322;0.59322;0.178267;0.791801;0.08910499999999999;0.178267;0.178267;0.34274499999999997
2050-03-05T06:00:00Z;0.006999999999999999;0.004;0.037000000000000005;0.039;0.071;0.119;0.163;0.011;0.012;0.016;0.077;0.051;0.075248;0.03202;0.611744;0.791579;0.54273;0.54273;0.18882000000000002;0.797333;0.075248;0.18882000000000002;0.18882000000000002;0.325193
2050-03-05T07:00:00Z;0.123;0.039;0.124;0.13699999999999998;0.16;0.29100000000000004;0.336;0.07400000000000001;0.103;0.129;0.26;0.14800000000000002;0.061027;0.03428;0.583329;0.7600859999999999;0.5186149999999999;0.5186149999999999;0.19328599999999999;0.8460110000000001;0.061027;0.19328599999999999;0.19328599999999999;0.325481
2050-03-05T08:00:00Z;0.314;0.08800000000000001;0.311;0.266;0.226;0.489;0.496;0.15;0.228;0.298;0.441;0.247;0.058319;0.044106;0.5485180000000001;0.740789;0.49677200000000005;0.49677200000000005;0.188806;0.859942;0.058319;0.188806;0.188806;0.312556
2050-03-05T09:00:00Z;0.457;0.141;0.495;0.361;0.256;0.5760000000000001;0.596;0.223;0.348;0.464;0.5770000000000001;0.319;0.06913;0.054879;0.566503;0.752534;0.44628100000000004;0.44628100000000004;0.188816;0.901487;0.06913;0.188816;0.188816;0.303245
2050-03-05T10:00:00Z;0.561;0.192;0.591;0.408;0.287;0.594;0.653;0.284;0.4320000000000001;0.5710000000000001;0.66;0.377;0.086208;0.066617;0.628544;0.79984;0.426257;0.426257;0.178929;0.8687870000000001;0.086208;0.178929;0.178929;0.32229800000000003
2050-03-05T11:00:00Z;0.614;0.211;0.612;0.405;0.299;0.5539999999999999;0.659;0.306;0.444;0.614;0.69;0.415;0.08910499999999999;0.076762;0.662994;0.839577;0.44191899999999995;0.44191899999999995;0.162667;0.8120470000000001;0.08910499999999999;0.162667;0.162667;0.3616
2050-03-05T12:00:00Z;0.597;0.203;0.557;0.358;0.28800000000000003;0.489;0.613;0.29100000000000004;0.407;0.598;0.6729999999999999;0.413;0.087359;0.090963;0.6664100000000001;0.8599700000000001;0.44944300000000004;0.44944300000000004;0.146984;0.806106;0.087359;0.146984;0.146984;0.394167
2050-03-05T13:00:00Z;0.5;0.183;0.452;0.273;0.236;0.417;0.516;0.243;0.334;0.532;0.5870000000000001;0.362;0.08969099999999999;0.12320199999999999;0.649893;0.8761770000000001;0.44318;0.44318;0.14110599999999998;0.796324;0.08969099999999999;0.14110599999999998;0.14110599999999998;0.400102
2050-03-05T14:00:00Z;0.32;0.14300000000000002;0.312;0.163;0.138;0.289;0.368;0.166;0.213;0.419;0.4370000000000001;0.261;0.10388900000000001;0.17011500000000002;0.6413840000000001;0.887856;0.455396;0.455396;0.146806;0.754779;0.10388900000000001;0.146806;0.146806;0.43536199999999997
2050-03-05T15:00:00Z;0.135;0.08;0.152;0.051;0.039;0.112;0.18;0.07400000000000001;0.105;0.264;0.257;0.132;0.13956;0.206012;0.622937;0.896431;0.502162;0.502162;0.158342;0.696937;0.13956;0.158342;0.158342;0.500951
2050-03-05T16:00:00Z;0.029;0.021;0.018000000000000002;0.001;0.0;0.003;0.022;0.008;0.027000000000000003;0.098;0.056;0.018000000000000002;0.18418099999999998;0.217849;0.584016;0.8956129999999999;0.5441199999999999;0.5441199999999999;0.179783;0.64957;0.18418099999999998;0.179783;0.179783;0.51495
2050-03-05T17:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004;0.0;0.0;0.233535;0.24174600000000002;0.541196;0.8836209999999999;0.583304;0.583304;0.24107699999999999;0.611408;0.233535;0.24107699999999999;0.24107699999999999;0.491696
2050-03-05T18:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28875700000000004;0.274692;0.5019399999999999;0.863532;0.613202;0.613202;0.313844;0.6005149999999999;0.28875700000000004;0.313844;0.313844;0.460929
2050-03-05T19:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.351481;0.300784;0.475447;0.8360479999999999;0.5859300000000001;0.5859300000000001;0.358858;0.601471;0.351481;0.358858;0.358858;0.428492
2050-03-05T20:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38960500000000003;0.31596;0.449984;0.80453;0.5462060000000001;0.5462060000000001;0.359402;0.5782189999999999;0.38960500000000003;0.359402;0.359402;0.39311599999999997
2050-03-05T21:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.407738;0.303784;0.418225;0.731282;0.47266;0.47266;0.35235500000000003;0.584446;0.407738;0.35235500000000003;0.35235500000000003;0.343622
2050-03-05T22:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.390992;0.281225;0.387263;0.608246;0.364413;0.364413;0.336857;0.519602;0.390992;0.336857;0.336857;0.297125
2050-03-05T23:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.340858;0.241748;0.373803;0.5885239999999999;0.332984;0.332984;0.324968;0.463609;0.340858;0.324968;0.324968;0.276424
2050-03-06T00:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.283905;0.22105;0.334394;0.5891489999999999;0.360714;0.360714;0.343065;0.42163100000000003;0.283905;0.343065;0.343065;0.257017
2050-03-06T01:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24894899999999998;0.22202600000000003;0.312781;0.6001479999999999;0.395599;0.395599;0.353091;0.390803;0.24894899999999998;0.353091;0.353091;0.24024099999999998
2050-03-06T02:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.236789;0.21794499999999997;0.31056300000000003;0.627993;0.459955;0.459955;0.346654;0.36644;0.236789;0.346654;0.346654;0.22693400000000002
2050-03-06T03:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24006999999999998;0.20772600000000002;0.265135;0.6359229999999999;0.529213;0.529213;0.323675;0.337696;0.24006999999999998;0.323675;0.323675;0.221577
2050-03-06T04:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23570100000000002;0.19303399999999998;0.22541799999999998;0.6265649999999999;0.556348;0.556348;0.310015;0.29684699999999997;0.23570100000000002;0.310015;0.310015;0.21572600000000003
2050-03-06T05:00:00Z;0.0;0.0;0.0;0.001;0.016;0.006999999999999999;0.006;0.0;0.0;0.0;0.0;0.0;0.21355700000000002;0.18218;0.202678;0.637837;0.580101;0.580101;0.317309;0.25898000000000004;0.21355700000000002;0.317309;0.317309;0.209558
2050-03-06T06:00:00Z;0.006999999999999999;0.041;0.145;0.087;0.146;0.145;0.13;0.029;0.012;0.019;0.106;0.06;0.197561;0.177564;0.174743;0.6267159999999999;0.572721;0.572721;0.322891;0.22279699999999997;0.197561;0.322891;0.322891;0.19647
2050-03-06T07:00:00Z;0.132;0.227;0.349;0.232;0.344;0.3670000000000001;0.302;0.142;0.133;0.138;0.281;0.215;0.190798;0.168905;0.135127;0.647699;0.553822;0.553822;0.321965;0.144576;0.190798;0.321965;0.321965;0.16851
2050-03-06T08:00:00Z;0.35100000000000003;0.412;0.501;0.37;0.4370000000000001;0.482;0.459;0.266;0.34;0.329;0.449;0.416;0.190798;0.165579;0.120843;0.634328;0.5246569999999999;0.5246569999999999;0.30363;0.079765;0.190798;0.30363;0.30363;0.134062
2050-03-06T09:00:00Z;0.518;0.541;0.598;0.474;0.439;0.509;0.561;0.35100000000000003;0.4920000000000001;0.506;0.594;0.564;0.178627;0.15887300000000001;0.103075;0.586915;0.475012;0.475012;0.28108;0.048421;0.178627;0.28108;0.28108;0.100897
2050-03-06T10:00:00Z;0.631;0.628;0.6409999999999999;0.528;0.43;0.525;0.619;0.382;0.591;0.609;0.7020000000000001;0.63;0.16608599999999998;0.145749;0.09842000000000001;0.524628;0.427762;0.427762;0.265334;0.03244;0.16608599999999998;0.265334;0.265334;0.079774
2050-03-06T11:00:00Z;0.6970000000000001;0.6559999999999999;0.632;0.531;0.403;0.529;0.628;0.369;0.64;0.649;0.727;0.636;0.161746;0.138873;0.10196799999999999;0.47510399999999997;0.409339;0.409339;0.258877;0.046837000000000004;0.161746;0.258877;0.258877;0.06648
2050-03-06T12:00:00Z;0.7140000000000001;0.624;0.5720000000000001;0.475;0.349;0.467;0.591;0.312;0.638;0.634;0.6990000000000001;0.603;0.166962;0.13936700000000002;0.107427;0.433637;0.417401;0.417401;0.247518;0.067857;0.166962;0.247518;0.247518;0.057079
2050-03-06T13:00:00Z;0.674;0.5429999999999999;0.462;0.361;0.27;0.378;0.494;0.233;0.586;0.574;0.617;0.519;0.182318;0.148471;0.10846099999999999;0.392365;0.419915;0.419915;0.240747;0.07600900000000001;0.182318;0.240747;0.240747;0.047004000000000004
2050-03-06T14:00:00Z;0.573;0.413;0.32;0.215;0.163;0.245;0.349;0.14300000000000002;0.481;0.467;0.483;0.387;0.201491;0.159139;0.101302;0.347682;0.40430900000000003;0.40430900000000003;0.238328;0.08236;0.201491;0.238328;0.238328;0.036420999999999995
2050-03-06T15:00:00Z;0.404;0.244;0.158;0.071;0.051;0.105;0.16899999999999998;0.056;0.321;0.312;0.294;0.209;0.21871;0.167605;0.09324500000000001;0.338597;0.41890900000000003;0.41890900000000003;0.238108;0.095448;0.21871;0.238108;0.238108;0.031043
2050-03-06T16:00:00Z;0.152;0.069;0.022;0.002;0.001;0.005;0.025;0.005;0.117;0.128;0.08;0.039;0.236789;0.182198;0.091889;0.35895900000000003;0.43976099999999996;0.43976099999999996;0.233317;0.110627;0.236789;0.233317;0.233317;0.030254000000000003
2050-03-06T17:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.255732;0.204531;0.08014600000000001;0.337919;0.422755;0.422755;0.265336;0.118346;0.255732;0.265336;0.265336;0.027202999999999998
2050-03-06T18:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.276708;0.220212;0.05935;0.28698;0.381587;0.381587;0.320573;0.118522;0.276708;0.320573;0.320573;0.021463
2050-03-06T19:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.292425;0.226597;0.033224000000000004;0.229856;0.32595;0.32595;0.355863;0.12828699999999998;0.292425;0.355863;0.355863;0.01396
2050-03-06T20:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30357;0.22704899999999997;0.017285;0.180029;0.273028;0.273028;0.371151;0.146013;0.30357;0.371151;0.371151;0.008806
2050-03-06T21:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.312381;0.2247;0.015691;0.134993;0.206742;0.206742;0.370718;0.158958;0.312381;0.370718;0.370718;0.008611
2050-03-06T22:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.302321;0.21350300000000003;0.0258;0.09639099999999999;0.137677;0.137677;0.37601;0.175524;0.302321;0.37601;0.37601;0.012521
2050-03-06T23:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.279096;0.189971;0.041195999999999997;0.08605299999999999;0.08696799999999999;0.08696799999999999;0.367122;0.21276399999999998;0.279096;0.367122;0.367122;0.017329
2050-03-07T00:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.250073;0.165999;0.05890599999999999;0.089686;0.053713;0.053713;0.352864;0.25740100000000005;0.250073;0.352864;0.352864;0.025448
2050-03-07T01:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.220791;0.142989;0.077709;0.111471;0.033044;0.033044;0.31682;0.314193;0.220791;0.31682;0.31682;0.034901
2050-03-07T02:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.195614;0.12578699999999998;0.094349;0.142967;0.023138;0.023138;0.28524;0.364118;0.195614;0.28524;0.28524;0.043658999999999996
2050-03-07T03:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.178627;0.12349;0.113443;0.183293;0.020057;0.020057;0.248766;0.365198;0.178627;0.248766;0.248766;0.051424
2050-03-07T04:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.166962;0.126056;0.133353;0.222005;0.021247;0.021247;0.214852;0.33425900000000003;0.166962;0.214852;0.214852;0.059570000000000005
2050-03-07T05:00:00Z;0.0;0.0;0.0;0.0;0.026;0.009000000000000001;0.014;0.0;0.0;0.0;0.0;0.0;0.15917699999999999;0.13050799999999999;0.14943399999999998;0.257157;0.031897;0.031897;0.202855;0.37990999999999997;0.15917699999999999;0.202855;0.202855;0.068484
2050-03-07T06:00:00Z;0.005;0.065;0.079;0.031;0.16699999999999998;0.155;0.206;0.005;0.033;0.041;0.11;0.128;0.155792;0.13400499999999999;0.15881199999999998;0.286008;0.058963999999999996;0.058963999999999996;0.202052;0.381416;0.155792;0.202052;0.202052;0.078613
2050-03-07T07:00:00Z;0.149;0.282;0.23;0.103;0.371;0.391;0.399;0.04;0.185;0.22;0.308;0.313;0.152453;0.12111500000000001;0.149265;0.32626;0.10144500000000001;0.10144500000000001;0.18835;0.36917;0.152453;0.18835;0.18835;0.086383
2050-03-07T08:00:00Z;0.35700000000000004;0.463;0.377;0.18;0.52;0.564;0.5539999999999999;0.095;0.35700000000000004;0.406;0.485;0.49;0.13877899999999999;0.10422999999999999;0.173681;0.413716;0.152834;0.152834;0.174465;0.371751;0.13877899999999999;0.174465;0.174465;0.093091
2050-03-07T09:00:00Z;0.53;0.5870000000000001;0.475;0.245;0.569;0.6609999999999999;0.654;0.154;0.502;0.544;0.626;0.602;0.127393;0.109867;0.207067;0.510289;0.201133;0.201133;0.178546;0.356059;0.127393;0.178546;0.178546;0.097676
2050-03-07T10:00:00Z;0.65;0.6559999999999999;0.525;0.289;0.585;0.701;0.706;0.196;0.6;0.631;0.701;0.664;0.121577;0.11808199999999999;0.22546599999999997;0.570045;0.250348;0.250348;0.17485699999999998;0.41449300000000006;0.121577;0.17485699999999998;0.17485699999999998;0.099316
2050-03-07T11:00:00Z;0.716;0.6729999999999999;0.5329999999999999;0.29;0.579;0.693;0.7120000000000001;0.206;0.648;0.667;0.721;0.674;0.11663399999999999;0.109125;0.241468;0.6543220000000001;0.312477;0.312477;0.164207;0.483962;0.11663399999999999;0.164207;0.164207;0.097064
2050-03-07T12:00:00Z;0.7290000000000001;0.6409999999999999;0.508;0.245;0.529;0.637;0.667;0.189;0.6459999999999999;0.653;0.6920000000000001;0.634;0.130368;0.110279;0.249904;0.717464;0.367437;0.367437;0.156127;0.47944;0.130368;0.156127;0.156127;0.093575
2050-03-07T13:00:00Z;0.687;0.557;0.428;0.179;0.426;0.532;0.569;0.147;0.593;0.588;0.61;0.544;0.160887;0.122919;0.24409699999999998;0.738676;0.406493;0.406493;0.152807;0.442033;0.160887;0.152807;0.152807;0.091338
2050-03-07T14:00:00Z;0.5870000000000001;0.425;0.292;0.104;0.275;0.379;0.418;0.093;0.488;0.475;0.475;0.406;0.188893;0.139525;0.210812;0.737051;0.41980100000000004;0.41980100000000004;0.15823299999999998;0.400779;0.188893;0.15823299999999998;0.15823299999999998;0.089926
2050-03-07T15:00:00Z;0.42;0.253;0.14300000000000002;0.033;0.098;0.184;0.227;0.035;0.33;0.314;0.28800000000000003;0.227;0.193679;0.14313199999999998;0.176001;0.713853;0.42846000000000006;0.42846000000000006;0.170604;0.377159;0.193679;0.170604;0.170604;0.0897
